model_a,model_b,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,63,2048,1.0,9703040,8390656,0.8647450695864389,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9939244246468579,0.9938152295635724,0.308447976687156,0.29601885246555293,0.9597043094427254,1.0,0.308447976687156,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.36052193482089995,0.34902872528472334,0.34902872528472334,0.9681206372591832,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,64,2048,1.0,9857024,8390656,0.8512362351963433,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9939370523995914,0.9938152295635724,0.30988532993275403,0.29601885246555293,0.9552528754097196,1.0,0.30988532993275403,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.36185105517842675,0.34902872528472334,0.34902872528472334,0.9645646193089563,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,65,2048,1.0,10011008,8390656,0.8381429722161844,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9939496447756109,0.9938152295635724,0.31131865642587186,0.29601885246555293,0.9508548439211127,1.0,0.31131865642587186,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.36317645199846366,0.34902872528472334,0.34902872528472334,0.9610444822733161,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,66,2048,1.0,10164992,8390656,0.8254463948422193,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9939620848930281,0.9938152295635724,0.31273465209213874,0.29601885246555293,0.9465495764068352,1.0,0.31273465209213874,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.36448582300518645,0.34902872528472334,0.34902872528472334,0.9575920468098887,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,67,2048,1.0,10318976,8390656,0.8131287445575995,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9939744091690486,0.9938152295635724,0.31413746211793125,0.29601885246555293,0.9423226713228606,1.0,0.31413746211793125,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.36578300125189345,0.34902872528472334,0.34902872528472334,0.9541961329262745,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,68,2048,1.0,10472960,8390656,0.8011733072598387,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9939867046581352,0.9938152295635724,0.31553699547258796,0.29601885246555293,0.9381430916593403,1.0,0.31553699547258796,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3670771495612313,0.34902872528472334,0.34902872528472334,0.9508320681413123,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,69,2048,1.0,10626944,8390656,0.7895643375931971,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9939987967311165,0.9938152295635724,0.3169133750004836,0.29601885246555293,0.9340686629748625,1.0,0.3169133750004836,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.36834988753000253,0.34902872528472334,0.34902872528472334,0.9475467133305274,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,70,2048,1.0,10780928,8390656,0.7782869897656306,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9940108412883153,0.9938152295635724,0.31828434604710687,0.29601885246555293,0.9300452759990321,1.0,0.31828434604710687,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3696176242768512,0.34902872528472334,0.34902872528472334,0.9442967606525539,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,71,2048,1.0,10934912,8390656,0.7673272542110993,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9940228364221637,0.9938152295635724,0.31964969148364747,0.29601885246555293,0.9260726988084597,1.0,0.31964969148364747,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3708801590227948,0.34902872528472334,0.34902872528472334,0.9410822250625479,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,72,2048,1.0,11088896,8390656,0.7566718995290423,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9940347065236064,0.9938152295635724,0.3210008051136282,0.29601885246555293,0.9221747975391147,1.0,0.3210008051136282,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.37212953361908074,0.34902872528472334,0.34902872528472334,0.937922668728562,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,73,2048,1.0,11242880,8390656,0.7463084191950817,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9940465577227852,0.9938152295635724,0.3223497671944897,0.29601885246555293,0.9183157011152733,1.0,0.3223497671944897,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3733769186781785,0.34902872528472334,0.34902872528472334,0.9347892379645422,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,74,2048,1.0,11396864,8390656,0.7362249825917024,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9940583881121323,0.9938152295635724,0.32369636059742163,0.29601885246555293,0.9144954608671335,1.0,0.32369636059742163,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.37462211342110574,0.34902872528472334,0.34902872528472334,0.9316821212109992,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,75,2048,1.0,11550848,8390656,0.7264103899557851,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9940699888996691,0.9938152295635724,0.32501681958719786,0.29601885246555293,0.9107801031390464,1.0,0.32501681958719786,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3758431416756185,0.34902872528472334,0.34902872528472334,0.9286552994652273,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,76,2048,1.0,11704832,8390656,0.7168540308822886,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.994081412109975,0.9938152295635724,0.3263170658586422,0.29601885246555293,0.9071509995550947,1.0,0.3263170658586422,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.37704547923214304,0.34902872528472334,0.34902872528472334,0.9256939666682223,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,77,2048,1.0,11858816,8390656,0.7075458460608547,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9940928148572797,0.9938152295635724,0.3276149829301225,0.29601885246555293,0.90355712616688,1.0,0.3276149829301225,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3782456629777666,0.34902872528472334,0.34902872528472334,0.9227567146096779,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,78,2048,1.0,12012800,8390656,0.6984762919552477,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9941040792192034,0.9938152295635724,0.3288971482933715,0.29601885246555293,0.9000347190651479,1.0,0.3288971482933715,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.37943128112085633,0.34902872528472334,0.34902872528472334,0.9198733542834884,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,79,2048,1.0,12166784,8390656,0.6896363081649185,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.994115296412175,0.9938152295635724,0.33017394465331357,0.29601885246555293,0.8965542474176033,1.0,0.33017394465331357,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3806119345472929,0.34902872528472334,0.34902872528472334,0.9170199187260504,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,80,2048,1.0,12320768,8390656,0.6810172872340425,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9941264728525595,0.9938152295635724,0.33144610235231037,0.29601885246555293,0.8931130894726887,1.0,0.33144610235231037,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.38178829860456237,0.34902872528472334,0.34902872528472334,0.9141944018725158,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,81,2048,1.0,12474752,8390656,0.6726110466965596,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9941375807939146,0.9938152295635724,0.33271046315312247,0.29601885246555293,0.8897190958774174,1.0,0.33271046315312247,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.38295745287110383,0.34902872528472334,0.34902872528472334,0.9114034017825989,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,82,2048,1.0,12628736,8390656,0.664409803166366,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9941486058427731,0.9938152295635724,0.333965388720182,0.29601885246555293,0.8863758415204422,1.0,0.333965388720182,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3841178823782329,0.34902872528472334,0.34902872528472334,0.9086500298391263,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,83,2048,1.0,12782720,8390656,0.6564061483002053,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9941595119287602,0.9938152295635724,0.33520677334507776,0.29601885246555293,0.8830932904831761,1.0,0.33520677334507776,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3852657905779206,0.34902872528472334,0.34902872528472334,0.9059426863754511,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,84,2048,1.0,12936704,8390656,0.6485930264772233,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9941703767419143,0.9938152295635724,0.33644346009208,0.29601885246555293,0.8798472479879282,1.0,0.33644346009208,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3864093546505368,0.34902872528472334,0.34902872528472334,0.9032615827853858,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,85,2048,1.0,13090688,8390656,0.6409637140538373,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9941811690674879,0.9938152295635724,0.33767189594429436,0.29601885246555293,0.8766464014949799,1.0,0.33767189594429436,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3875452891218258,0.34902872528472334,0.34902872528472334,0.900614031654518,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,86,2048,1.0,13244672,8390656,0.633511800065717,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9941919256695169,0.9938152295635724,0.3388962655660631,0.29601885246555293,0.8734792399411913,1.0,0.3388962655660631,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.38867746355035543,0.34902872528472334,0.34902872528472334,0.8979906426694705,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,87,2048,1.0,13398656,8390656,0.6262311682604583,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9942025806502008,0.9938152295635724,0.34010906814394265,0.29601885246555293,0.8703644806679202,1.0,0.34010906814394265,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3897989419349191,0.34902872528472334,0.34902872528472334,0.8954070617846809,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,88,2048,1.0,13552640,8390656,0.619115980355119,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9942132266132911,0.9938152295635724,0.3413208442947194,0.29601885246555293,0.8672744645209839,1.0,0.3413208442947194,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3909194711824756,0.34902872528472334,0.34902872528472334,0.8928404723074072,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,89,2048,1.0,13706624,8390656,0.6121606604222892,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9942237119938464,0.9938152295635724,0.3425143421474734,0.29601885246555293,0.8642524298678819,1.0,0.3425143421474734,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.39202309849024974,0.34902872528472334,0.34902872528472334,0.8903269389709297,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,90,2048,1.0,13860608,8390656,0.6053598803169384,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.994234151592772,0.9938152295635724,0.34370262890878245,0.29601885246555293,0.8612644407329085,1.0,0.34370262890878245,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3931219071024488,0.34902872528472334,0.34902872528472334,0.8878384007069984,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,91,2048,1.0,14014592,8390656,0.5987085460639882,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9942445478378812,0.9938152295635724,0.344885980924405,0.29601885246555293,0.8583093220319583,1.0,0.344885980924405,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3942161525559593,0.34902872528472334,0.34902872528472334,0.8853739833381851,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,92,2048,1.0,14168576,8390656,0.5922017851335236,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.994254859109511,0.9938152295635724,0.346059660838482,0.29601885246555293,0.8553983198975484,1.0,0.346059660838482,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3953014542184404,0.34902872528472334,0.34902872528472334,0.8829431856626889,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,93,2048,1.0,14322560,8390656,0.5858349345368425,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9942651298019687,0.9938152295635724,0.34722872183059644,0.29601885246555293,0.8525183369190656,1.0,0.34722872183059644,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3963824847643889,0.34902872528472334,0.34902872528472334,0.8805351868465813,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,94,2048,1.0,14476544,8390656,0.5796035296822225,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.994275381765578,0.9938152295635724,0.3483956510125743,0.29601885246555293,0.849662880708201,1.0,0.3483956510125743,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.397461544025784,0.34902872528472334,0.34902872528472334,0.8781446419935441,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,95,2048,1.0,14630528,8390656,0.5735032939344362,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9942855744211667,0.9938152295635724,0.349555829462453,0.29601885246555293,0.8468428431611933,1.0,0.349555829462453,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.3985343608860931,0.34902872528472334,0.34902872528472334,0.8757807595528276,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,96,2048,1.0,14784512,8390656,0.5675301288267073,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.994295720254634,0.9938152295635724,0.3507106783869903,0.29601885246555293,0.844054289498742,1.0,0.3507106783869903,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.39960224953501866,0.34902872528472334,0.34902872528472334,0.8734403414666879,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,97,2048,1.0,14938496,8390656,0.5616801048780279,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9943057949878429,0.9938152295635724,0.3518574343286018,0.29601885246555293,0.8413033904780285,1.0,0.3518574343286018,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.40066265460369505,0.34902872528472334,0.34902872528472334,0.871128669653417,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,98,2048,1.0,15092480,8390656,0.5559494529726062,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9943157778109615,0.9938152295635724,0.35299372860935785,0.29601885246555293,0.838595217064447,1.0,0.35299372860935785,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.4017133857759517,0.34902872528472334,0.34902872528472334,0.8688501245995017,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,99,2048,1.0,15246464,8390656,0.550334556261701,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9943257370496041,0.9938152295635724,0.3541273383884605,0.29601885246555293,0.8359107597076694,1.0,0.3541273383884605,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.40276163458988185,0.34902872528472334,0.34902872528472334,0.8665888091355254,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,100,2048,1.0,15400448,8390656,0.5448319425512816,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9943356050718177,0.9938152295635724,0.3552505654626387,0.29601885246555293,0.8332677868648879,1.0,0.3552505654626387,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.40380028251793126,0.34902872528472334,0.34902872528472334,0.8643597847637075,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,101,2048,1.0,15554432,8390656,0.5394382771418461,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9943454557525048,0.9938152295635724,0.35637181863854234,0.29601885246555293,0.8306460752043817,1.0,0.35637181863854234,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.40483710518250526,0.34902872528472334,0.34902872528472334,0.8621460849725648,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,102,2048,1.0,15708416,8390656,0.5341503560893728,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9943552360265945,0.9938152295635724,0.3574850577874511,0.29601885246555293,0.8280593720410995,1.0,0.3574850577874511,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.4058665172773691,0.34902872528472334,0.34902872528472334,0.8599593965673132,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,103,2048,1.0,15862400,8390656,0.5289650998587856,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9943650027742935,0.9938152295635724,0.35859675729570567,0.29601885246555293,0.8254922735440415,1.0,0.35859675729570567,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.40689450566672214,0.34902872528472334,0.34902872528472334,0.8577867737801421,0,0
Qwen3-1.7B-Base,Qwen3-1.7B,2048,151936,104,2048,1.0,16016384,8390656,0.5238795473435203,0.9912145794555884,0.9938152295635725,0.9938152314061097,0.9943747098671415,0.9938152295635724,0.35970166659389563,0.29601885246555293,0.8229565775122171,1.0,0.35970166659389563,0.29601885246555293,0.008785420544411506,0.07530013126747336,0.9246998687325266,0.4079162151497197,0.34902872528472334,0.34902872528472334,0.8556382715911831,0,0
