model_a,model_b,matrix_kind,hidden_dim,vocab,rank_w,rank_affine_budgeted,rank_affine_over_h,w_params_with_bias,affine_params_with_bias,affine_over_w_params,identity_R2,full_affine_R2,reported_full_affine_R2,w_rank_R2,rank_affine_R2,w_rank_update_gain,rank_affine_update_gain,rank_affine_gain_over_w_gain,rank_affine_fraction_of_full_affine_gain,w_delta_energy_at_rank,full_affine_update_gain,centered_delta_over_Yc_energy,mean_shift_over_raw_delta,centered_delta_over_raw_delta,w_rank_update_gain_over_raw,rank_affine_update_gain_over_raw,full_affine_update_gain_over_raw,rank_affine_gain_over_w_gain_raw,affine_wins_centered,affine_wins_raw
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,22,1024,1.0,5486592,2098176,0.3824188129899216,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9979641473962116,0.997860103859318,0.16217512246350999,0.11935755139071841,0.7359794127337521,1.0,0.16217512246350999,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.18609386503342085,0.14449867645059583,0.14449867645059583,0.7764827519953176,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,23,1024,1.0,5735936,2098176,0.36579487637240027,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9979731947552969,0.997860103859318,0.16589842861224466,0.11935755139071841,0.7194616150927716,1.0,0.16589842861224466,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.1897108759363729,0.14449867645059583,0.14449867645059583,0.7616784000252006,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,24,1024,1.0,5985280,2098176,0.35055603079555175,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9979820644430383,0.997860103859318,0.16954861676040475,0.11935755139071841,0.7039724279165713,1.0,0.16954861676040475,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.19325685625663427,0.14449867645059583,0.14449867645059583,0.747702716734198,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,25,1024,1.0,6234624,2098176,0.3365360926336536,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9979908138742465,0.997860103859318,0.17314931511982617,0.11935755139071841,0.6893330840385841,1.0,0.17314931511982617,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.19675475965324182,0.14449867645059583,0.14449867645059583,0.7344100681745058,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,26,1024,1.0,6483968,2098176,0.32359444093493367,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9979993513196966,0.997860103859318,0.1766627738915908,0.11935755139071841,0.6756236685379017,1.0,0.1766627738915908,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.20016791403187487,0.14449867645059583,0.14449867645059583,0.7218873072114134,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,27,1024,1.0,6733312,2098176,0.31161128431298,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980078005898294,0.997860103859318,0.18013994542209177,0.11935755139071841,0.6625823667873766,1.0,0.18013994542209177,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.20354581711984163,0.14449867645059583,0.14449867645059583,0.7099073736578894,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,28,1024,1.0,6982656,2098176,0.30048394192696876,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998016149774253,0.997860103859318,0.1835759281667575,0.11935755139071841,0.650180841151983,1.0,0.1835759281667575,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.20688370730489516,0.14449867645059583,0.14449867645059583,0.698453630462261,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,29,1024,1.0,7232000,2098176,0.29012389380530973,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980243384565465,0.997860103859318,0.1869458586454629,0.11935755139071841,0.6384605267831921,1.0,0.1869458586454629,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.21015743092491232,0.14449867645059583,0.14449867645059583,0.6875734815307298,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,30,1024,1.0,7481344,2098176,0.280454421023816,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980323389258391,0.997860103859318,0.19023833286136202,0.11935755139071841,0.6274106253743369,1.0,0.19023833286136202,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.21335590955139935,0.14449867645059583,0.14449867645059583,0.6772658735088132,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,31,1024,1.0,7730688,2098176,0.27140870256308364,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980401466196827,0.997860103859318,0.1934514732066553,0.11935755139071841,0.6169896223184315,1.0,0.1934514732066553,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.21647731917966492,0.14449867645059583,0.14449867645059583,0.6675003044114263,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,32,1024,1.0,7980032,2098176,0.2629282689593225,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980478352576372,0.997860103859318,0.19661561787052553,0.11935755139071841,0.6070603784350297,1.0,0.19661561787052553,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.21955113188551117,0.14449867645059583,0.14449867645059583,0.6581550056683253,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,33,1024,1.0,8229376,2098176,0.25496173707459713,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980553587349615,0.997860103859318,0.19971179313205062,0.11935755139071841,0.5976489896708227,1.0,0.19971179313205062,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.22255891562153096,0.14449867645059583,0.14449867645059583,0.649260336513864,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,34,1024,1.0,8478720,2098176,0.24746376811594203,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980628186261638,0.997860103859318,0.2027818004701372,0.11935755139071841,0.5886009055743426,1.0,0.2027818004701372,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.22554127849216826,0.14449867645059583,0.14449867645059583,0.6406750791545833,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,35,1024,1.0,8728064,2098176,0.24039420425881386,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980701383301372,0.997860103859318,0.20579411583804474,0.11935755139071841,0.579985248386062,1.0,0.20579411583804474,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.22846759641865796,0.14449867645059583,0.14449867645059583,0.6324690184327393,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,36,1024,1.0,8977408,2098176,0.23371734915022244,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980774009794935,0.997860103859318,0.2087829512263111,0.11935755139071841,0.5716824610901314,1.0,0.2087829512263111,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.23137110468648123,0.14449867645059583,0.14449867645059583,0.6245320764941602,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,37,1024,1.0,9226752,2098176,0.22740136507408024,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980845376092238,0.997860103859318,0.21171992511072352,0.11935755139071841,0.5637520952659406,1.0,0.21171992511072352,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.23422423202472475,0.14449867645059583,0.14449867645059583,0.616924539367654,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,38,1024,1.0,9476096,2098176,0.2214177652906851,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980915420720294,0.997860103859318,0.21460250766182568,0.11935755139071841,0.556179667661685,1.0,0.21460250766182568,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.23702452082706754,0.14449867645059583,0.14449867645059583,0.6096359817388753,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,39,1024,1.0,9725440,2098176,0.21574098446959727,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9980985049445164,0.997860103859318,0.21746797433551263,0.11935755139071841,0.5488511665012886,1.0,0.21746797433551263,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.23980818238664509,0.14449867645059583,0.14449867645059583,0.6025594081590561,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,40,1024,1.0,9974784,2098176,0.21034801355097013,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981053521229184,0.997860103859318,0.22028582882826048,0.11935755139071841,0.541830366599624,1.0,0.22028582882826048,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.24254559102726012,0.14449867645059583,0.14449867645059583,0.5957588255411964,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,41,1024,1.0,10224128,2098176,0.2052180880364565,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981121605925481,0.997860103859318,0.22308775330115074,0.11935755139071841,0.5350251173563759,1.0,0.22308775330115074,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.24526752442807281,0.14449867645059583,0.14449867645059583,0.5891472048227548,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,42,1024,1.0,10473472,2098176,0.2003324208056316,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981189043714629,0.997860103859318,0.2258630552718721,0.11935755139071841,0.5284509732990521,1.0,0.2258630552718721,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.24796359536236726,0.14449867645059583,0.14449867645059583,0.5827414957402492,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,43,1024,1.0,10722816,2098176,0.19567397221028507,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981255103164118,0.997860103859318,0.22858163372275314,0.11935755139071841,0.5221659739097293,1.0,0.22858163372275314,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2506045621549339,0.14449867645059583,0.14449867645059583,0.5766003428192217,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,44,1024,1.0,10972160,2098176,0.19122725151656556,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981319290569012,0.997860103859318,0.2312231709609731,0.11935755139071841,0.5162006510621902,1.0,0.2312231709609731,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.25317068715500735,0.14449867645059583,0.14449867645059583,0.5707559515455455,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,45,1024,1.0,11221504,2098176,0.1869781448190902,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.99813828805333,0.997860103859318,0.23384012141916474,0.11935755139071841,0.510423748783327,1.0,0.23384012141916474,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.255712927293649,0.14449867645059583,0.14449867645059583,0.5650816248513717,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,46,1024,1.0,11470848,2098176,0.1829137653990359,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998144562332297,0.997860103859318,0.2364222076651619,0.11935755139071841,0.5048491534253886,1.0,0.2364222076651619,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.25822129854517983,0.14449867645059583,0.14449867645059583,0.5595924010323786,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,47,1024,1.0,11720192,2098176,0.17902232318378403,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981507890657496,0.997860103859318,0.23898472726145803,0.11935755139071841,0.4994358960024122,1.0,0.23898472726145803,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.26071066174782204,0.14449867645059583,0.14449867645059583,0.5542492028590885,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,48,1024,1.0,11969536,2098176,0.17529301052271365,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981568606759584,0.997860103859318,0.24148340819256808,0.11935755139071841,0.4942681250197452,1.0,0.24148340819256808,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2631380087909586,0.14449867645059583,0.14449867645059583,0.549136466884904,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,49,1024,1.0,12218880,2098176,0.1717159019484601,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981628259571078,0.997860103859318,0.24393833097980136,0.11935755139071841,0.4892939576626089,1.0,0.24393833097980136,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2655228469247623,0.14449867645059583,0.14449867645059583,0.5442043052948303,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,50,1024,1.0,12468224,2098176,0.16828186596583442,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981687561314179,0.997860103859318,0.2463788060691241,0.11935755139071841,0.48444731628917553,1.0,0.2463788060691241,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.26789364982246733,0.14449867645059583,0.14449867645059583,0.5393882107558535,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,51,1024,1.0,12717568,2098176,0.16498248721768188,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981746426983269,0.997860103859318,0.2488013351807413,0.11935755139071841,0.4797303491318136,1.0,0.2488013351807413,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.27024701907533305,0.14449867645059583,0.14449867645059583,0.5346911020332695,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,52,1024,1.0,12966912,2098176,0.16180999763089315,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981804369116762,0.997860103859318,0.2511858575576362,0.11935755139071841,0.47517624022017657,1.0,0.2511858575576362,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.27256346663323616,0.14449867645059583,0.14449867645059583,0.5301468983920524,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,53,1024,1.0,13216256,2098176,0.15875721535660325,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981861850202843,0.997860103859318,0.253551406213609,0.11935755139071841,0.47074300700254634,1.0,0.253551406213609,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.27486148214373207,0.14449867645059583,0.14449867645059583,0.5257145356402968,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,54,1024,1.0,13465600,2098176,0.15581749049429658,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981919050818415,0.997860103859318,0.25590541252268745,0.11935755139071841,0.4664127663971808,1.0,0.25590541252268745,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.27714828482538856,0.14449867645059583,0.14449867645059583,0.5213767660212445,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,55,1024,1.0,13714944,2098176,0.15298465673647665,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9981975726032041,0.997860103859318,0.2582377966956316,0.11935755139071841,0.4622001617036623,1.0,0.2582377966956316,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.27941408265302053,0.14449867645059583,0.14449867645059583,0.5171488676540182,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,56,1024,1.0,13964288,2098176,0.15025298819388427,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982032065065262,0.997860103859318,0.26055634586373677,0.11935755139071841,0.45808729392121145,1.0,0.26055634586373677,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.28166644044608485,0.14449867645059583,0.14449867645059583,0.5130134645140837,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,57,1024,1.0,14213632,2098176,0.14761716076510212,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982087090113358,0.997860103859318,0.2628208199272136,0.11935755139071841,0.45414039657807037,1.0,0.2628208199272136,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.28386626690403843,0.14449867645059583,0.14449867645059583,0.5090378579552881,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,58,1024,1.0,14462976,2098176,0.14507221750212404,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982141984051098,0.997860103859318,0.2650798983388033,0.11935755139071841,0.4502700964452816,1.0,0.2650798983388033,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2860608517485107,0.14449867645059583,0.14449867645059583,0.5051326512081817,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,59,1024,1.0,14712320,2098176,0.14261353749782496,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982196143674783,0.997860103859318,0.26730875714696584,0.11935755139071841,0.44651567971301387,1.0,0.26730875714696584,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.288226079717477,0.14449867645059583,0.14449867645059583,0.5013379656422324,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,60,1024,1.0,14961664,2098176,0.1402368078844706,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982250087662751,0.997860103859318,0.2695287417877388,0.11935755139071841,0.4428379348304001,1.0,0.2695287417877388,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2903826868642706,0.14449867645059583,0.14449867645059583,0.49761464091051943,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,61,1024,1.0,15211008,2098176,0.137937998586287,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982302995734814,0.997860103859318,0.2717060948493147,0.11935755139071841,0.4392891939244603,1.0,0.2717060948493147,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2924978795045461,0.14449867645059583,0.14449867645059583,0.49401615046016084,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,62,1024,1.0,15460352,2098176,0.13571333951516756,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982355549856938,0.997860103859318,0.2738688816272243,0.11935755139071841,0.4358200562310746,1.0,0.2738688816272243,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.29459892170842666,0.14449867645059583,0.14449867645059583,0.49049288983348854,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,63,1024,1.0,15709696,2098176,0.13355929993807647,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982407968066127,0.997860103859318,0.27602607511032035,0.11935755139071841,0.4324140440102057,1.0,0.27602607511032035,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.2966945302983319,0.14449867645059583,0.14449867645059583,0.48702844742469537,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,64,1024,1.0,15959040,2098176,0.1314725697786333,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982460221546918,0.997860103859318,0.2781764894410452,0.11935755139071841,0.4290713123547927,1.0,0.2781764894410452,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.29878355327129896,0.14449867645059583,0.14449867645059583,0.48362326128235494,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,65,1024,1.0,16208384,2098176,0.12945004264459678,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982512149893231,0.997860103859318,0.2803135233456615,0.11935755139071841,0.42580018960960253,1.0,0.2803135233456615,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3008595778108341,0.14449867645059583,0.14449867645059583,0.48028611055703063,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,66,1024,1.0,16457728,2098176,0.12748880039820806,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982563834268623,0.997860103859318,0.28244051698962314,0.11935755139071841,0.4225935877149793,1.0,0.28244051698962314,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.30292584872528294,0.14449867645059583,0.14449867645059583,0.47701005727523316,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,67,1024,1.0,16707072,2098176,0.12558609910820998,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982615288120309,0.997860103859318,0.2845580237731236,0.11935755139071841,0.4194489046841338,1.0,0.2845580237731236,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3049829036160281,0.14449867645059583,0.14449867645059583,0.47379271013997204,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,68,1024,1.0,16956416,2098176,0.12373935624131892,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982665915928715,0.997860103859318,0.2866415359733052,0.11935755139071841,0.4164000551610012,1.0,0.2866415359733052,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3070069344218353,0.14449867645059583,0.14449867645059583,0.4706690965229176,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,69,1024,1.0,17205760,2098176,0.12194613896741556,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982716365081249,0.997860103859318,0.2887176958566295,0.11935755139071841,0.4134057354419613,1.0,0.2887176958566295,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3090238228092722,0.14449867645059583,0.14449867645059583,0.4675972070275618,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,70,1024,1.0,17455104,2098176,0.12020415346708906,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982766721063785,0.997860103859318,0.2907900214671841,0.11935755139071841,0.4104595845087759,1.0,0.2907900214671841,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.31103698638712896,0.14449867645059583,0.14449867645059583,0.4645707191579687,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,71,1024,1.0,17704448,2098176,0.11851123514271668,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998281653147355,0.997860103859318,0.29283989484131406,0.11935755139071841,0.40758637567260647,1.0,0.29283989484131406,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.31302833870888713,0.14449867645059583,0.14449867645059583,0.46161531906853326,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,72,1024,1.0,17953792,2098176,0.1168653396452404,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982865732916525,0.997860103859318,0.2948647070923927,0.11935755139071841,0.40478751278062924,1.0,0.2948647070923927,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.31499534536802826,0.14449867645059583,0.14449867645059583,0.45873273550048566,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,73,1024,1.0,18203136,2098176,0.11526453463842713,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9982914845992079,0.997860103859318,0.29688588271362787,0.11935755139071841,0.40203175139132197,1.0,0.29688588271362787,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.316958819218083,0.14449867645059583,0.14449867645059583,0.4558910107220388,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,74,1024,1.0,18452480,2098176,0.1137069922308546,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.998296347112579,0.997860103859318,0.2988869778135538,0.11935755139071841,0.3993400858874951,1.0,0.2988869778135538,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3189027858179651,0.14449867645059583,0.14449867645059583,0.4531119917311667,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,75,1024,1.0,18701824,2098176,0.11219098201330523,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983011831157239,0.997860103859318,0.3008771630239494,0.11935755139071841,0.3966986068039259,1.0,0.3008771630239494,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.320836153990588,0.14449867645059583,0.14449867645059583,0.45038152544003757,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,76,1024,1.0,18951168,2098176,0.1107148646458097,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983059974112197,0.997860103859318,0.30285841477407754,0.11935755139071841,0.39410346739005164,1.0,0.30285841477407754,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3227608437408901,0.14449867645059583,0.14449867645059583,0.44769580713637697,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,77,1024,1.0,19200512,2098176,0.10927708594437481,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983107861570049,0.997860103859318,0.30482915192052795,0.11935755139071841,0.39155556690928345,1.0,0.30482915192052795,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.32467531906492064,0.14449867645059583,0.14449867645059583,0.4450559311584214,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,78,1024,1.0,19449856,2098176,0.10787617142255448,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983155448386567,0.997860103859318,0.30678751661979364,0.11935755139071841,0.3890560890671442,1.0,0.30678751661979364,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.32657777515803765,0.14449867645059583,0.14449867645059583,0.4424632888158723,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,79,1024,1.0,19699200,2098176,0.10651072124756335,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983202920901747,0.997860103859318,0.30874117741741414,0.11935755139071841,0.3865942093929004,1.0,0.30874117741741414,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.32847566163940173,0.14449867645059583,0.14449867645059583,0.43990679774998204,0,0
Qwen3.5-0.8B-Base,Qwen3.5-0.8B-Instruct,lm_head,1024,248320,80,1024,1.0,19948544,2098176,0.10517940557466249,0.9975700738204689,0.9978601038593179,0.9978601039448638,0.9983249877620136,0.997860103859318,0.31067361136475286,0.11935755139071841,0.38418953855267796,1.0,0.31067361136475286,0.11935755139071841,0.0024299261795311103,0.02854861822704608,0.9714513817729539,0.3303529272677289,0.14449867645059583,0.14449867645059583,0.43740698060619676,0,0
